"nome_cient","Freq","total","categoria","prop","endemicas","coords.x1","coords.x2","buffer.size"
"Pilocarpus microphyllus",13,35,"EN",0.371428571428571,"nao endemica",-45.3214829999999,-5.62398399999995,14
"Swietenia macrophylla",10,33,"VU",0.303030303030303,"nao endemica",-58.781627,-3.28478199999995,14
"Pilocarpus microphyllus",13,35,"EN",0.371428571428571,"nao endemica",-44.298103,-2.63025799999997,14
"Pilocarpus microphyllus",13,35,"EN",0.371428571428571,"nao endemica",-45.906266,-4.32807399999996,14
"Rinorea longistipulata",6,8,"EN",0.75,"endemic",-71.414585,-8.39341399999995,14
"Rinorea longistipulata",6,8,"EN",0.75,"endemic",-71.414585,-8.39341399999995,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-57.240753,0.256480000000067,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-50.1608189999999,-10.8831329999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-52.636656,-15.3322709999999,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-47.6521119999999,-3.17232599999994,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-69.55,-8.98999999999995,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-69.216667,-10.1166669999999,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-69.216667,-10.1166669999999,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-63.3166669999999,0.816667000000052,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-59.9329999999999,-2.96699999999993,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-68.204561,-9.56342299999994,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-54.9520239999999,-2.50324899999993,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-53.742064,0.208579000000043,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-68.731216,-10.7479739999999,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-44.666667,-3.99999999999994,14
"Pouteria multiflora",3,6,"VU",0.5,"nao endemica",-47.6183569999999,-1.60503999999997,14
"Pouteria multiflora",3,6,"VU",0.5,"nao endemica",-55.106077,-3.59518099999997,14
"Pouteria multiflora",3,6,"VU",0.5,"nao endemica",-55.938825,-1.66466899999995,14
"Pouteria multiflora",3,6,"VU",0.5,"nao endemica",-57.240753,-0.256479999999954,14
"Pouteria multiflora",3,6,"VU",0.5,"nao endemica",-48.9999999999999,-4.01666699999993,14
"Pouteria multiflora",3,6,"VU",0.5,"nao endemica",-48.9999999999999,-4.01666699999993,14
"Cuphea cuiabensis",1,4,"EN",0.25,"endemic",-55.88193,-15.485744,14
"Cuphea cuiabensis",1,4,"EN",0.25,"endemic",-55.88193,-13.9527239999999,14
"Anemopaegma arvense",39,66,"EN",0.590909090909091,"nao endemica",-55.83,-15.41,14
"Anemopaegma arvense",39,66,"EN",0.590909090909091,"nao endemica",-60.17,-12.7499999999999,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-48.531598,-0.66488499999997,14
"Oxypetalum ekblomii",1,1,"EN",1,"nao endemica",-55.88193,-15.485744,14
"Anemopaegma arvense",39,66,"EN",0.590909090909091,"nao endemica",-55.04,-15.0099999999999,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-51.8,-0.0999999999999659,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-47.0979829999999,-7.81023899999997,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-49.70647,-1.55462199999994,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-63.05,-11.1999999999999,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-55.9,-11.1999999999999,14
"Anemopaegma arvense",39,66,"EN",0.590909090909091,"nao endemica",-55.88193,-15.485744,14
"Anemopaegma arvense",39,66,"EN",0.590909090909091,"nao endemica",-52.325033,-14.7476849999999,14
"Anemopaegma arvense",39,66,"EN",0.590909090909091,"nao endemica",-55.88193,-15.485744,14
"Anemopaegma arvense",39,66,"EN",0.590909090909091,"nao endemica",-55.1689,-15.5466999999999,14
"Anemopaegma arvense",39,66,"EN",0.590909090909091,"nao endemica",-55.881929,-15.485743,14
"Peixotoa psilophylla",3,12,"VU",0.25,"nao endemica",-52.325033,-14.7476849999999,14
"Peixotoa psilophylla",3,12,"VU",0.25,"nao endemica",-52.3,-14.6999999999999,14
"Dacryodes edilsonii",10,10,"EN",1,"endemic",-69.2819279999999,-10.8134019999999,14
"Dacryodes edilsonii",10,10,"EN",1,"endemic",-68.8,-10.85,14
"Cariniana ianeirensis",8,8,"EN",1,"nao endemica",-58.4853879999999,-15.4079639999999,14
"Cariniana ianeirensis",8,8,"EN",1,"nao endemica",-58.4853879999999,-15.4079639999999,14
"Dacryodes edilsonii",10,10,"EN",1,"endemic",-68.8,-10.8,14
"Dacryodes edilsonii",10,10,"EN",1,"endemic",-69.279885,-10.8134029999999,14
"Dacryodes edilsonii",10,10,"EN",1,"endemic",-69.05,-10.7499999999999,14
"Cariniana ianeirensis",8,8,"EN",1,"nao endemica",-58.4853879999999,-15.4079639999999,14
"Cariniana ianeirensis",8,8,"EN",1,"nao endemica",-58.4853879999999,-15.4079639999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-50.4811,-10.4632999999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-48.459481,-1.27113699999995,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-63.65,-10.5799999999999,14
"Sinningia defoliata",3,3,"VU",1,"nao endemica",-55.733333,-15.333333,14
"Sinningia defoliata",3,3,"VU",1,"nao endemica",-55.6581449999999,-15.107767,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-50.1608189999999,-10.8831329999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-56.4326,-13.1956,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-69.22,-10.1199999999999,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-59.980355,-2.88695999999993,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-52.5,-0.699999999999932,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-67.6125,-8.28609999999998,14
"Goyazia petraea",3,5,"EN",0.6,"nao endemica",-52.1999999999999,-15.3,14
"Hyptis frondosa",4,8,"VU",0.5,"nao endemica",-53.58102,-16.960186,14
"Mezilaurus itauba",10,91,"VU",0.10989010989011,"nao endemica",-59.9291459999999,-2.94115799999997,14
"Hyptis frondosa",4,8,"VU",0.5,"nao endemica",-55.559404,-15.1762709999999,14
"Hyptis frondosa",4,8,"VU",0.5,"nao endemica",-54.97,-15.97,14
"Hyptis frondosa",4,8,"VU",0.5,"nao endemica",-55.559404,-15.1762709999999,14
"Hyptis frondosa",4,8,"VU",0.5,"nao endemica",-55.88193,-15.485744,14
"Hyptis frondosa",4,8,"VU",0.5,"nao endemica",-55.8041669999999,-15.2902779999999,14
"Heteropsis flexuosa",14,54,"VU",0.259259259259259,"nao endemica",-59.12337,-2.73190599999998,14
"Heteropsis flexuosa",14,54,"VU",0.259259259259259,"nao endemica",-72.4581249999999,-9.16476799999998,14
"Hyptis hamatidens",1,2,"VU",0.5,"nao endemica",-53.22,-17.3099999999999,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-62.634574,-7.35207799999995,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-59.9291459999999,-2.94115799999997,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-69.216667,-10.1166669999999,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-69.4999999999999,-10.6999999999999,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-59.980355,-2.88695999999993,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-60.03,-3.09999999999997,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-53.6347519999999,-6.85989199999995,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-60.6,-3.29999999999995,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-65.4999999999999,-9.69999999999993,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-60.03,-3.09999999999997,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-60.001705,-3.08440099999996,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-55.9333329999999,-11.1999999999999,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-54.8396119999999,-2.68920699999995,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-59.980355,-2.88695999999993,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-69.4999999999999,-10.6999999999999,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-64.9999999999999,-0.399999999999977,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-60.228983,-3.76850899999994,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-54.9376589999999,-2.67343999999997,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-48.5044,-1.45579999999995,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-72.78,-8.31999999999994,14
"Vouacapoua americana",5,21,"EN",0.238095238095238,"endemic",-48.833333,-1.74999999999994,14
"Vouacapoua americana",5,21,"EN",0.238095238095238,"endemic",-48.442846,-1.45137399999993,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-52.2567,-15.8899999999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-53.6347519999999,-6.85989199999995,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-57.240753,0.256480000000067,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-55.1940489999999,-2.67343999999997,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-49.8624129999999,-3.81737099999998,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-63.3333,-10.0332999999999,14
"Cedrela fissilis",11,45,"VU",0.244444444444444,"nao endemica",-65.1333329999999,-2.69999999999993,14
"Heteropsis flexuosa",14,54,"VU",0.259259259259259,"nao endemica",-72.71,-8.96999999999997,14
"Cedrela fissilis",11,45,"VU",0.244444444444444,"nao endemica",-59.9291459999999,-2.94115799999997,14
"Cedrela fissilis",11,45,"VU",0.244444444444444,"nao endemica",-59.6939179999999,-10.299684,14
"Cedrela fissilis",11,45,"VU",0.244444444444444,"nao endemica",-62.634574,-7.35207799999995,14
"Cedrela fissilis",11,45,"VU",0.244444444444444,"nao endemica",-68.264268,-10.078968,14
"Cedrela fissilis",11,45,"VU",0.244444444444444,"nao endemica",-48.6199999999999,-3.41999999999996,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-62.179807,-8.89352599999995,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-54.9372,-2.63639999999998,14
"Heteropsis flexuosa",14,54,"VU",0.259259259259259,"nao endemica",-61.42,-9.16999999999996,14
"Pilocarpus microphyllus",13,35,"EN",0.371428571428571,"nao endemica",-50.063937,-5.66283299999998,14
"Pilocarpus microphyllus",13,35,"EN",0.371428571428571,"nao endemica",-50.5781459999999,-6.11245299999996,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-68.264268,-10.078968,14
"Pilocarpus microphyllus",13,35,"EN",0.371428571428571,"nao endemica",-49.65,-3.74999999999994,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-50.4811109999999,-10.463333,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-64.520705,-9.48797599999995,14
"Heteropsis flexuosa",14,54,"VU",0.259259259259259,"nao endemica",-72.6,-7.49999999999994,14
"Swietenia macrophylla",10,33,"VU",0.303030303030303,"nao endemica",-58.781627,-3.28478199999995,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-49.8624129999999,-3.81737099999998,14
"Swietenia macrophylla",10,33,"VU",0.303030303030303,"nao endemica",-64.144056,-11.8999439999999,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-69.1348409999999,-10.773694,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-56.3873169999999,-10.250459,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-55.6999999999999,-5.89999999999998,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-60.001705,-3.08440099999996,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-55.295039,-4.37241299999994,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-59.980355,-2.88695999999993,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-52.143611,-14.8463889999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-50.1371149999999,-7.74818399999998,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-51.7667,-12.8167,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-68.5947,-9.44219999999996,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-50.210142,-10.966688,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-53.4516169999999,-12.815031,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-59.5050699999999,-16.1375169999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-59.5050699999999,-16.1375169999999,14
"Pilocarpus microphyllus",13,35,"EN",0.371428571428571,"nao endemica",-49.733333,-3.86666699999995,14
"Pilocarpus microphyllus",13,35,"EN",0.371428571428571,"nao endemica",-44.298103,-2.63025799999997,14
"Pilocarpus microphyllus",13,35,"EN",0.371428571428571,"nao endemica",-50.5781459999999,-6.11245299999996,14
"Pilocarpus microphyllus",13,35,"EN",0.371428571428571,"nao endemica",-51.921644,-2.64673599999998,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-59.5050699999999,-16.1375169999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-68.6,-9.09999999999997,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-68.264268,-10.078968,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-69.306348,-10.078968,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-72.8,-8.29999999999995,14
"Sarcaulus vestitus",7,9,"VU",0.777777777777778,"endemic",-70.2499999999999,-7.49999999999994,14
"Sarcaulus vestitus",7,9,"VU",0.777777777777778,"endemic",-70.2,-7.49999999999994,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-69.216667,-10.1166669999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-57.997204,-15.1140149999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-52.360556,-14.7230559999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-54.9299999999999,-10.0599999999999,14
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-46.202908,-4.45268999999996,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-52.325033,-14.7476849999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-58.1299999999999,-15.1299999999999,14
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-48.459481,-1.27113699999995,14
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-48.45948,-1.27113599999996,14
"Euxylophora paraensis",1,16,"CR",0.0625,"endemic",-48.459481,-1.27113699999995,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-72.6205409999999,-9.10514799999993,14
"Peixotoa psilophylla",3,12,"VU",0.25,"nao endemica",-52.325033,-14.7476849999999,14
"Anemopaegma arvense",39,66,"EN",0.590909090909091,"nao endemica",-55.88193,-15.485744,14
"Peixotoa psilophylla",3,12,"VU",0.25,"nao endemica",-52.325033,-14.7476849999999,14
"Peixotoa psilophylla",3,12,"VU",0.25,"nao endemica",-52.325033,-14.7476849999999,14
"Dacryodes edilsonii",10,10,"EN",1,"endemic",-68.7499999999999,-10.7499999999999,14
"Dacryodes edilsonii",10,10,"EN",1,"endemic",-68.8,-10.8,14
"Simaba glabra",2,7,"VU",0.285714285714286,"nao endemica",-53.482832,-17.94593,14
"Simaba glabra",2,7,"VU",0.285714285714286,"nao endemica",-47.416667,-7.11666699999995,14
"Dacryodes edilsonii",10,10,"EN",1,"endemic",-68.8,-10.85,14
"Dacryodes edilsonii",10,10,"EN",1,"endemic",-68.8,-10.8,14
"Simaba glabra",2,7,"VU",0.285714285714286,"nao endemica",-51.8667,-12.9,14
"Simaba glabra",2,7,"VU",0.285714285714286,"nao endemica",-55.559404,-15.1762709999999,14
"Fridericia crassa",2,2,"VU",1,"nao endemica",-44.92,-5.41999999999996,14
"Rhodostemonodaphne recurva",1,10,"EN",0.1,"endemic",-60.08,-2.31999999999994,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-59.6999999999999,-2.39999999999998,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-64.9999999999999,-9.66666699999996,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-66.9999999999999,-0.999999999999943,14
"Sinningia defoliata",3,3,"VU",1,"nao endemica",-55.866666,-14.866666,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-65.522035,-4.46096099999994,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-60.266667,-3.38333299999994,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-55.666667,-5.91666699999996,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-59.980355,-2.88695999999993,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-69.216667,-10.1166669999999,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-60.6,-1.19999999999993,14
"Streblacanthus dubiosus",1,1,"EN",1,"nao endemica",-68.6039,-9.41029999999995,14
"Talisia subalbens",28,36,"VU",0.777777777777778,"endemic",-55.88193,-15.485744,14
"Mezilaurus itauba",10,91,"VU",0.10989010989011,"nao endemica",-59.9291459999999,-2.94115799999997,14
"Mezilaurus itauba",10,91,"VU",0.10989010989011,"nao endemica",-60.08,-2.31999999999994,14
"Swietenia macrophylla",10,33,"VU",0.303030303030303,"nao endemica",-62.818482,-10.1824109999999,14
"Mezilaurus itauba",10,91,"VU",0.10989010989011,"nao endemica",-60.08,-2.31999999999994,14
"Mezilaurus itauba",10,91,"VU",0.10989010989011,"nao endemica",-59.9291459999999,-2.94115799999997,14
"Mezilaurus itauba",10,91,"VU",0.10989010989011,"nao endemica",-59.9291459999999,-2.94115799999997,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-66.9999999999999,-0.999999999999943,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-60.0516719999999,-2.98199499999993,14
"Cedrela fissilis",11,45,"VU",0.244444444444444,"nao endemica",-62.634574,-7.35207799999995,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-63.1999999999999,-9.09999999999997,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-67.8,-9.99999999999994,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-62,-10.9999999999999,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-54.9376589999999,-2.67343999999997,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-48.45948,-1.27113599999996,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-49.8624129999999,-3.81737099999998,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-67.833333,-9.99999999999994,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-53.6153899999999,-2.16705899999994,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-61.83,3.58000000000004,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-59.7277779999999,-2.40722199999993,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-70.77,-8.15999999999997,14
"Heteropsis flexuosa",14,54,"VU",0.259259259259259,"nao endemica",-65.936111,-4.93611099999993,14
"Ipomoea cavalcantei",1,9,"EN",0.111111111111111,"endemic",-50.5781459999999,-6.11245299999996,14
"Ipomoea cavalcantei",1,9,"EN",0.111111111111111,"endemic",-50.2778,-6.03969999999993,14
"Ipomoea cavalcantei",1,9,"EN",0.111111111111111,"endemic",-50.2868999999999,-6.04189999999994,14
"Ipomoea cavalcantei",1,9,"EN",0.111111111111111,"endemic",-50.1299999999999,-6.06999999999994,14
"Ipomoea cavalcantei",1,9,"EN",0.111111111111111,"endemic",-50.5781459999999,-6.11245299999996,14
"Ipomoea cavalcantei",1,9,"EN",0.111111111111111,"endemic",-51.3337809999999,-5.97248299999995,14
"Ipomoea cavalcantei",1,9,"EN",0.111111111111111,"endemic",-50.5781459999999,-6.11245299999996,14
"Ipomoea cavalcantei",1,9,"EN",0.111111111111111,"endemic",-50.302602,-5.98228499999993,14
"Ipomoea cavalcantei",1,9,"EN",0.111111111111111,"endemic",-50.063937,-5.66283299999998,14
"Hymenolobium excelsum",3,16,"VU",0.1875,"endemic",-59.9329999999999,-2.96699999999993,14
"Erythroxylum nelson-rosae",1,6,"EN",0.166666666666667,"endemic",-50.4299999999999,-5.91999999999996,14
"Erythroxylum nelson-rosae",1,6,"EN",0.166666666666667,"endemic",-50.5781459999999,-6.11245299999996,14
"Vouacapoua americana",5,21,"EN",0.238095238095238,"endemic",-48.4563709999999,-1.43009499999994,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-56.245642,-5.03866999999997,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-57.333333,-0.416666999999961,14
"Swietenia macrophylla",10,33,"VU",0.303030303030303,"nao endemica",-50.1371149999999,-7.74818399999998,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-60.266667,-3.38333299999994,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-68.204561,-9.56342299999994,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-72.7,-9.19999999999993,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-63.333333,-10.333333,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-52.636656,-15.3322709999999,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-48.9,-1.62999999999994,14
"Heteropsis flexuosa",14,54,"VU",0.259259259259259,"nao endemica",-48.42,-1.41999999999996,14
"Heteropsis flexuosa",14,54,"VU",0.259259259259259,"nao endemica",-52.52,-4.81999999999994,14
"Heteropsis flexuosa",14,54,"VU",0.259259259259259,"nao endemica",-66.8,1.00000000000006,14
"Heteropsis flexuosa",14,54,"VU",0.259259259259259,"nao endemica",-58.03,-3.77999999999997,14
"Cedrela fissilis",11,45,"VU",0.244444444444444,"nao endemica",-49.55,-8.29999999999995,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-46.166667,-6.83333299999993,14
"Swietenia macrophylla",10,33,"VU",0.303030303030303,"nao endemica",-68.731216,-10.7479739999999,14
"Swietenia macrophylla",10,33,"VU",0.303030303030303,"nao endemica",-61.906286,-11.147997,14
"Heteropsis flexuosa",14,54,"VU",0.259259259259259,"nao endemica",-63.4,3.33333300000004,14
"Heteropsis flexuosa",14,54,"VU",0.259259259259259,"nao endemica",-62.9,-9.11999999999995,14
"Lessingianthus adenophyllus",1,1,"EN",1,"nao endemica",-56.8552979999999,-13.9527239999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-50.4999999999999,-10.4999999999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-60.1666999999999,-12.7499999999999,14
"Apuleia leiocarpa",59,116,"VU",0.508620689655172,"nao endemica",-46.333333,-1.74999999999994,14
"Manilkara dardanoi",1,1,"VU",1,"nao endemica",-52.636657,-15.3322709999999,14
"Cedrela odorata",25,45,"VU",0.555555555555556,"nao endemica",-68.264268,-10.078968,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-48.45948,-1.27113599999996,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-48.531598,-0.66488499999997,14
"Rinorea longistipulata",6,8,"EN",0.75,"endemic",-70.8,-8.19999999999993,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-69.41065,-1.39438999999993,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-59.698521,-6.59187499999996,14
"Virola surinamensis",26,149,"VU",0.174496644295302,"nao endemica",-59.698521,-6.59187499999996,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-69.306348,-10.078968,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-63.05,-11.1999999999999,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-57.240753,0.256480000000067,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-60.3,-3.39999999999998,14
"Pleonotoma bracteata",3,14,"VU",0.214285714285714,"endemic",-55.1940489999999,-2.67343999999997,14
"Pleonotoma bracteata",3,14,"VU",0.214285714285714,"endemic",-55.669592,-0.477896999999928,14
"Pleonotoma bracteata",3,14,"VU",0.214285714285714,"endemic",-54.8396119999999,-2.68920699999995,14
"Pleonotoma bracteata",3,14,"VU",0.214285714285714,"endemic",-57.240752,0.256480000000067,14
"Pleonotoma bracteata",3,14,"VU",0.214285714285714,"endemic",-54.792999,-2.42224999999996,14
"Pleonotoma bracteata",3,14,"VU",0.214285714285714,"endemic",-57.240753,0.256480000000067,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-57.9999999999999,-2.99999999999994,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-67.9999999999999,-3.09999999999997,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-54.9376589999999,-2.67343999999997,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-55.9,-11.1999999999999,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-63,-7.49999999999994,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-67.8,-9.99999999999994,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-59.980355,-2.88695999999993,14
"Talisia subalbens",28,36,"VU",0.777777777777778,"endemic",-55.795296,-15.3823459999999,14
"Bertholletia excelsa",32,115,"VU",0.278260869565217,"endemic",-67.9999999999999,-3.09999999999997,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-54.220499,-1.43929599999996,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-67.8,-10.4999999999999,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-59.2491669999999,-10.266111,14
"Hymenaea parvifolia",25,99,"VU",0.252525252525253,"nao endemica",-54.2499999999999,-1.91999999999996,14
